year,month,zone_id,zone_name,rainfall_mm,temperature_c,water_quality_index,sanitation_index,cases,prev_month_cases
2024,6,10,Kodambakkam,17.98,37.33,73.49,80,23,63.0
2024,7,10,Kodambakkam,3.99,27.34,84.43,80,12,23.0
2024,8,10,Kodambakkam,26.57,30.44,82.91,80,11,12.0
2024,9,10,Kodambakkam,195.61,27.24,61.7,80,49,11.0
2024,10,10,Kodambakkam,122.42,27.3,71.67,80,46,49.0
2024,11,10,Kodambakkam,331.75,25.85,42.26,80,156,46.0
2024,12,10,Kodambakkam,252.49,25.12,52.88,80,165,156.0
2015,1,11,Valasaravakkam,38.56,24.59,73.58,75,52,130.0
2015,2,11,Valasaravakkam,24.47,31.89,72.42,75,49,52.0
2015,3,11,Valasaravakkam,9.76,29.78,72.81,75,33,49.0
2015,4,11,Valasaravakkam,8.4,40.68,58.17,75,221,33.0
2015,5,11,Valasaravakkam,3.09,40.32,56.76,75,328,221.0
2015,6,11,Valasaravakkam,8.43,40.65,59.77,75,315,328.0
2015,7,11,Valasaravakkam,45.21,26.79,75.14,75,136,315.0
2015,8,11,Valasaravakkam,24.92,24.7,75.37,75,56,136.0
2015,9,11,Valasaravakkam,272.34,29.21,44.16,75,316,56.0
2015,10,11,Valasaravakkam,376.75,28.54,33.85,75,502,316.0
2015,11,11,Valasaravakkam,558.87,28.34,16.16,75,714,502.0
2015,12,11,Valasaravakkam,573.93,26.23,20.8,75,800,714.0
2016,1,11,Valasaravakkam,33.98,25.75,79.5,75,336,800.0
2016,2,11,Valasaravakkam,30.93,30.02,71.59,75,165,336.0
2016,3,11,Valasaravakkam,1.56,29.21,73.69,75,82,165.0
2016,4,11,Valasaravakkam,2.45,34.42,68.91,75,52,82.0
2016,5,11,Valasaravakkam,7.46,38.32,63.77,75,68,52.0
2016,6,11,Valasaravakkam,24.54,34.84,70.84,75,44,68.0
2016,7,11,Valasaravakkam,11.84,30.24,72.75,75,32,44.0
2016,8,11,Valasaravakkam,26.05,28.99,70.89,75,34,32.0
2016,9,11,Valasaravakkam,399.01,29.07,36.25,75,161,34.0
2016,10,11,Valasaravakkam,204.91,28.87,56.12,75,128,161.0
2016,11,11,Valasaravakkam,328.34,25.8,41.78,75,163,128.0
2016,12,11,Valasaravakkam,200.35,25.13,50.21,75,179,163.0
2017,1,11,Valasaravakkam,3.38,29.66,75.44,75,57,179.0
2017,2,11,Valasaravakkam,8.3,31.06,74.27,75,20,57.0
2017,3,11,Valasaravakkam,14.61,31.29,77.54,75,13,20.0
2017,4,11,Valasaravakkam,8.42,35.45,69.04,75,27,13.0
2017,5,11,Valasaravakkam,10.3,39.1,61.26,75,91,27.0
2017,6,11,Valasaravakkam,5.84,34.4,69.92,75,60,91.0
2017,7,11,Valasaravakkam,14.73,24.11,77.38,75,29,60.0
2017,8,11,Valasaravakkam,3.13,30.71,70.04,75,27,29.0
2017,9,11,Valasaravakkam,137.31,27.07,61.2,75,62,27.0
2017,10,11,Valasaravakkam,303.89,25.38,42.36,75,164,62.0
2017,11,11,Valasaravakkam,360.03,26.41,43.5,75,192,164.0
2017,12,11,Valasaravakkam,150.2,28.9,60.82,75,159,192.0
2018,1,11,Valasaravakkam,17.65,28.97,73.34,75,76,159.0
2018,2,11,Valasaravakkam,48.85,24.82,70.08,75,49,76.0
2018,3,11,Valasaravakkam,8.02,24.56,71.86,75,35,49.0
2018,4,11,Valasaravakkam,18.17,34.82,68.82,75,35,35.0
2018,5,11,Valasaravakkam,5.85,40.23,59.42,75,114,35.0
2018,6,11,Valasaravakkam,12.34,34.91,65.45,75,87,114.0
2018,7,11,Valasaravakkam,44.15,29.27,72.11,75,40,87.0
2018,8,11,Valasaravakkam,18.07,30.88,74.07,75,17,40.0
2018,9,11,Valasaravakkam,373.18,27.55,37.69,75,129,17.0
2018,10,11,Valasaravakkam,174.0,27.35,59.22,75,124,129.0
2018,11,11,Valasaravakkam,284.19,26.26,47.36,75,156,124.0
2018,12,11,Valasaravakkam,325.72,27.66,44.2,75,184,156.0
2019,1,11,Valasaravakkam,48.69,28.35,72.75,75,89,184.0
2019,2,11,Valasaravakkam,10.08,31.48,76.89,75,42,89.0
2019,3,11,Valasaravakkam,33.25,28.45,73.43,75,17,42.0
2019,4,11,Valasaravakkam,24.6,34.29,71.75,75,26,17.0
2019,5,11,Valasaravakkam,11.89,36.07,63.75,75,60,26.0
2019,6,11,Valasaravakkam,14.5,36.68,69.19,75,46,60.0
2019,7,11,Valasaravakkam,20.79,28.39,74.03,75,16,46.0
2019,8,11,Valasaravakkam,40.59,24.11,76.49,75,16,16.0
2019,9,11,Valasaravakkam,199.49,27.5,56.51,75,88,16.0
2019,10,11,Valasaravakkam,158.71,29.1,60.62,75,96,88.0
2019,11,11,Valasaravakkam,132.04,29.77,57.4,75,109,96.0
2019,12,11,Valasaravakkam,144.55,27.98,63.69,75,90,109.0
2020,1,11,Valasaravakkam,18.16,30.35,79.41,75,38,90.0
2020,2,11,Valasaravakkam,46.51,28.22,72.59,75,20,38.0
2020,3,11,Valasaravakkam,5.33,26.93,70.99,75,29,20.0
2020,4,11,Valasaravakkam,28.15,35.93,66.0,75,70,29.0
2020,5,11,Valasaravakkam,9.15,35.35,65.42,75,78,70.0
2020,6,11,Valasaravakkam,16.0,36.84,62.09,75,110,78.0
2020,7,11,Valasaravakkam,36.98,25.69,78.42,75,43,110.0
2020,8,11,Valasaravakkam,5.31,30.21,78.08,75,21,43.0
2020,9,11,Valasaravakkam,257.6,25.33,53.97,75,109,21.0
2020,10,11,Valasaravakkam,292.13,26.57,50.37,75,152,109.0
2020,11,11,Valasaravakkam,339.57,25.54,43.85,75,239,152.0
2020,12,11,Valasaravakkam,398.87,27.37,38.27,75,275,239.0
2021,1,11,Valasaravakkam,35.52,27.35,75.17,75,115,275.0
2021,2,11,Valasaravakkam,34.22,28.03,77.65,75,46,115.0
2021,3,11,Valasaravakkam,8.44,27.69,73.07,75,28,46.0
2021,4,11,Valasaravakkam,1.89,35.31,64.55,75,76,28.0
2021,5,11,Valasaravakkam,17.36,40.38,57.09,75,132,76.0
2021,6,11,Valasaravakkam,24.26,36.53,66.41,75,108,132.0
2021,7,11,Valasaravakkam,37.51,29.55,79.91,75,39,108.0
2021,8,11,Valasaravakkam,48.45,29.71,79.25,75,16,39.0
2021,9,11,Valasaravakkam,328.3,28.57,40.83,75,200,16.0
2021,10,11,Valasaravakkam,141.52,28.33,61.09,75,151,200.0
2021,11,11,Valasaravakkam,378.98,27.73,38.72,75,257,151.0
2021,12,11,Valasaravakkam,265.16,29.13,46.52,75,234,257.0
2022,1,11,Valasaravakkam,47.9,28.02,70.83,75,114,234.0
2022,2,11,Valasaravakkam,6.83,25.83,78.82,75,45,114.0
2022,3,11,Valasaravakkam,49.22,27.07,71.52,75,35,45.0
2022,4,11,Valasaravakkam,0.85,35.71,72.03,75,27,35.0
2022,5,11,Valasaravakkam,27.67,38.15,60.93,75,85,27.0
2022,6,11,Valasaravakkam,5.74,36.7,65.59,75,78,85.0
2022,7,11,Valasaravakkam,13.39,27.64,74.71,75,29,78.0
2022,8,11,Valasaravakkam,5.03,26.48,76.64,75,13,29.0
2022,9,11,Valasaravakkam,383.91,27.07,34.88,75,175,13.0
2022,10,11,Valasaravakkam,256.56,25.37,46.26,75,204,175.0
2022,11,11,Valasaravakkam,202.7,28.85,55.34,75,180,204.0
2022,12,11,Valasaravakkam,151.38,28.71,57.89,75,148,180.0
2023,1,11,Valasaravakkam,42.84,31.55,73.36,75,76,148.0
2023,2,11,Valasaravakkam,13.46,30.43,70.44,75,80,76.0
2023,3,11,Valasaravakkam,10.99,27.51,77.82,75,37,80.0
2023,4,11,Valasaravakkam,28.46,35.19,74.19,75,21,37.0
2023,5,11,Valasaravakkam,21.11,38.51,59.95,75,213,21.0
2023,6,11,Valasaravakkam,8.85,39.13,63.38,75,207,213.0
2023,7,11,Valasaravakkam,10.74,24.32,72.01,75,99,207.0
2023,8,11,Valasaravakkam,25.75,25.37,76.63,75,47,99.0
2023,9,11,Valasaravakkam,370.45,26.35,40.99,75,322,47.0
2023,10,11,Valasaravakkam,219.42,27.57,56.09,75,293,322.0
2023,11,11,Valasaravakkam,413.92,27.05,31.5,75,531,293.0
2023,12,11,Valasaravakkam,488.03,26.94,29.85,75,635,531.0
2024,1,11,Valasaravakkam,20.74,30.14,70.41,75,250,635.0
2024,2,11,Valasaravakkam,15.98,30.48,76.9,75,107,250.0
2024,3,11,Valasaravakkam,22.53,24.09,75.57,75,46,107.0
2024,4,11,Valasaravakkam,25.38,39.15,56.74,75,102,46.0
2024,5,11,Valasaravakkam,19.72,40.27,55.77,75,177,102.0
2024,6,11,Valasaravakkam,20.61,39.54,59.47,75,173,177.0
2024,7,11,Valasaravakkam,42.32,29.86,76.11,75,78,173.0
2024,8,11,Valasaravakkam,9.59,24.4,78.74,75,21,78.0
2024,9,11,Valasaravakkam,357.83,26.28,38.02,75,174,21.0
2024,10,11,Valasaravakkam,380.02,26.82,40.44,75,206,174.0
2024,11,11,Valasaravakkam,344.15,27.47,37.64,75,244,206.0
2024,12,11,Valasaravakkam,235.17,26.43,49.46,75,196,244.0
2015,1,12,Alandur,31.16,26.65,75.64,80,46,89.0
2015,2,12,Alandur,11.88,29.83,78.68,80,20,46.0
2015,3,12,Alandur,47.7,31.32,78.7,80,8,20.0
2015,4,12,Alandur,12.59,35.73,71.72,80,43,8.0
2015,5,12,Alandur,26.87,36.72,65.8,80,136,43.0
2015,6,12,Alandur,8.32,35.32,73.84,80,63,136.0
2015,7,12,Alandur,31.1,30.9,84.5,80,25,63.0
2015,8,12,Alandur,21.58,25.02,77.84,80,9,25.0
2015,9,12,Alandur,149.1,25.82,68.24,80,68,9.0
2015,10,12,Alandur,227.24,28.68,61.62,80,169,68.0
2015,11,12,Alandur,434.2,26.04,31.84,80,434,169.0
2015,12,12,Alandur,636.09,26.8,12.31,80,784,434.0
2016,1,12,Alandur,20.88,31.03,84.45,80,312,784.0
2016,2,12,Alandur,1.46,30.61,76.29,80,119,312.0
2016,3,12,Alandur,48.41,25.48,83.69,80,54,119.0
2016,4,12,Alandur,6.58,40.83,58.79,80,99,54.0
2016,5,12,Alandur,1.1,39.15,66.25,80,85,99.0
2016,6,12,Alandur,20.86,36.72,70.19,80,51,85.0
2016,7,12,Alandur,33.38,24.76,81.24,80,20,51.0
2016,8,12,Alandur,41.3,30.26,82.09,80,8,20.0
2016,9,12,Alandur,258.11,27.13,50.5,80,116,8.0
2016,10,12,Alandur,129.52,28.3,69.69,80,62,116.0
2016,11,12,Alandur,340.02,26.02,46.55,80,147,62.0
2016,12,12,Alandur,255.42,26.49,58.86,80,115,147.0
2017,1,12,Alandur,24.23,25.33,84.46,80,54,115.0
2017,2,12,Alandur,27.99,28.22,82.19,80,28,54.0
2017,3,12,Alandur,48.14,29.81,78.05,80,15,28.0
2017,4,12,Alandur,3.24,36.37,74.6,80,11,15.0
2017,5,12,Alandur,12.9,38.71,63.48,80,58,11.0
2017,6,12,Alandur,17.41,34.97,74.5,80,27,58.0
2017,7,12,Alandur,7.14,30.03,82.69,80,12,27.0
2017,8,12,Alandur,15.81,24.82,78.6,80,8,12.0
2017,9,12,Alandur,278.54,25.05,51.79,80,99,8.0
2017,10,12,Alandur,263.97,27.16,49.04,80,128,99.0
2017,11,12,Alandur,274.03,27.58,55.19,80,121,128.0
2017,12,12,Alandur,179.6,28.01,60.01,80,114,121.0
2018,1,12,Alandur,3.42,30.27,77.86,80,44,114.0
2018,2,12,Alandur,37.42,31.32,79.34,80,14,44.0
2018,3,12,Alandur,40.71,29.48,76.1,80,8,14.0
2018,4,12,Alandur,6.19,36.74,74.6,80,7,8.0
2018,5,12,Alandur,17.91,38.58,69.94,80,30,7.0
2018,6,12,Alandur,16.99,36.19,73.57,80,15,30.0
2018,7,12,Alandur,14.33,30.42,84.97,80,10,15.0
2018,8,12,Alandur,38.12,25.01,76.96,80,17,10.0
2018,9,12,Alandur,265.35,27.19,56.86,80,70,17.0
2018,10,12,Alandur,273.37,29.52,55.84,80,114,70.0
2018,11,12,Alandur,346.21,27.39,43.89,80,166,114.0
2018,12,12,Alandur,347.34,25.73,48.6,80,175,166.0
2019,1,12,Alandur,45.21,27.0,80.5,80,51,175.0
2019,2,12,Alandur,38.98,24.13,83.18,80,16,51.0
2019,3,12,Alandur,41.58,31.35,81.5,80,5,16.0
2019,4,12,Alandur,9.23,38.3,70.74,80,31,5.0
2019,5,12,Alandur,17.87,34.56,80.48,80,15,31.0
2019,6,12,Alandur,1.86,34.5,76.99,80,3,15.0
2019,7,12,Alandur,19.8,25.06,76.59,80,7,3.0
2019,8,12,Alandur,7.69,31.09,79.59,80,11,7.0
2019,9,12,Alandur,193.62,29.01,64.25,80,48,11.0
2019,10,12,Alandur,176.99,28.76,62.43,80,70,48.0
2019,11,12,Alandur,196.12,25.82,63.22,80,67,70.0
2019,12,12,Alandur,159.01,26.19,62.1,80,87,67.0
2020,1,12,Alandur,40.25,30.76,78.95,80,22,87.0
2020,2,12,Alandur,26.62,28.52,81.01,80,6,22.0
2020,3,12,Alandur,14.26,29.05,79.56,80,10,6.0
2020,4,12,Alandur,27.88,35.43,76.9,80,12,10.0
2020,5,12,Alandur,14.15,35.59,70.18,80,33,12.0
2020,6,12,Alandur,6.82,37.81,69.93,80,47,33.0
2020,7,12,Alandur,6.69,31.63,75.73,80,14,47.0
2020,8,12,Alandur,32.2,30.67,80.77,80,11,14.0
2020,9,12,Alandur,206.59,28.41,60.96,80,80,11.0
2020,10,12,Alandur,152.77,26.18,64.67,80,99,80.0
2020,11,12,Alandur,289.19,27.15,50.46,80,154,99.0
2020,12,12,Alandur,278.62,29.43,51.25,80,184,154.0
2021,1,12,Alandur,29.29,24.88,84.66,80,64,184.0
2021,2,12,Alandur,32.41,25.38,83.72,80,27,64.0
2021,3,12,Alandur,17.83,27.58,84.66,80,9,27.0
2021,4,12,Alandur,4.08,39.85,59.42,80,96,9.0
2021,5,12,Alandur,25.29,38.51,67.73,80,98,96.0
2021,6,12,Alandur,8.33,40.53,63.4,80,116,98.0
2021,7,12,Alandur,16.48,27.52,83.57,80,50,116.0
2021,8,12,Alandur,26.41,25.01,80.92,80,20,50.0
2021,9,12,Alandur,197.06,25.92,61.06,80,64,20.0
2021,10,12,Alandur,372.06,27.94,38.65,80,197,64.0
2021,11,12,Alandur,169.62,28.54,66.28,80,134,197.0
2021,12,12,Alandur,240.22,26.43,60.59,80,116,134.0
2022,1,12,Alandur,42.8,27.48,76.93,80,39,116.0
2022,2,12,Alandur,0.35,30.56,78.6,80,16,39.0
2022,3,12,Alandur,29.29,28.69,79.46,80,14,16.0
2022,4,12,Alandur,27.55,36.86,67.27,80,45,14.0
2022,5,12,Alandur,16.8,37.4,69.04,80,41,45.0
2022,6,12,Alandur,28.92,38.49,61.51,80,86,41.0
2022,7,12,Alandur,24.81,28.36,76.68,80,47,86.0
2022,8,12,Alandur,23.01,25.55,77.1,80,15,47.0
2022,9,12,Alandur,351.08,29.98,40.12,80,133,15.0
2022,10,12,Alandur,368.43,25.59,48.06,80,153,133.0
2022,11,12,Alandur,255.29,27.89,56.96,80,168,153.0
2022,12,12,Alandur,306.44,25.64,48.61,80,166,168.0
2023,1,12,Alandur,10.02,27.31,77.06,80,77,166.0
2023,2,12,Alandur,24.61,31.05,79.13,80,31,77.0
2023,3,12,Alandur,39.61,30.71,81.55,80,9,31.0
2023,4,12,Alandur,17.12,37.05,69.03,80,76,9.0
2023,5,12,Alandur,9.11,40.45,59.59,80,206,76.0
2023,6,12,Alandur,26.93,36.45,71.89,80,112,206.0
2023,7,12,Alandur,20.92,28.07,79.77,80,40,112.0
2023,8,12,Alandur,24.58,31.8,78.33,80,17,40.0
2023,9,12,Alandur,188.48,25.08,58.35,80,148,17.0
2023,10,12,Alandur,128.71,29.57,63.04,80,172,148.0
2023,11,12,Alandur,642.6,28.02,19.01,80,568,172.0
2023,12,12,Alandur,542.39,26.42,22.52,80,719,568.0
2024,1,12,Alandur,20.1,30.77,78.46,80,295,719.0
2024,2,12,Alandur,15.55,24.8,77.72,80,118,295.0
2024,3,12,Alandur,36.81,28.57,75.67,80,37,118.0
2024,4,12,Alandur,29.28,35.8,72.57,80,27,37.0
2024,5,12,Alandur,18.03,38.97,69.58,80,34,27.0
2024,6,12,Alandur,1.93,36.82,65.69,80,56,34.0
2024,7,12,Alandur,11.08,28.1,80.49,80,23,56.0
2024,8,12,Alandur,34.77,27.28,83.76,80,8,23.0
2024,9,12,Alandur,202.51,28.42,54.95,80,91,8.0
2024,10,12,Alandur,290.27,28.87,46.31,80,156,91.0
2024,11,12,Alandur,173.88,29.52,58.66,80,136,156.0
2024,12,12,Alandur,390.16,27.19,39.92,80,213,136.0
2015,1,13,Adyar,36.48,29.1,88.87,85,64,64.0
2015,2,13,Adyar,26.79,24.72,88.35,85,23,64.0
2015,3,13,Adyar,42.56,26.54,81.69,85,12,23.0
2015,4,13,Adyar,3.48,34.32,77.1,85,10,12.0
2015,5,13,Adyar,9.58,40.65,70.38,85,62,10.0
2015,6,13,Adyar,2.33,40.82,70.31,85,88,62.0
2015,7,13,Adyar,22.96,31.84,84.93,85,32,88.0
2015,8,13,Adyar,28.54,26.85,89.87,85,14,32.0
2015,9,13,Adyar,207.65,29.39,63.16,85,123,14.0
2015,10,13,Adyar,133.97,29.92,74.99,85,40,123.0
2015,11,13,Adyar,757.07,29.09,10.0,85,583,40.0
2015,12,13,Adyar,578.4,25.93,27.58,85,694,583.0
2016,1,13,Adyar,8.35,31.93,82.32,85,312,694.0
2016,2,13,Adyar,8.04,30.54,88.32,85,125,312.0
2016,3,13,Adyar,42.24,30.09,86.26,85,41,125.0
2016,4,13,Adyar,19.76,37.49,74.34,85,23,41.0
2016,5,13,Adyar,24.17,38.1,75.94,85,7,23.0
2016,6,13,Adyar,6.82,34.51,82.25,85,12,7.0
2016,7,13,Adyar,8.4,29.89,88.63,85,7,12.0
2016,8,13,Adyar,4.38,31.5,85.54,85,8,7.0
2016,9,13,Adyar,158.39,26.84,68.3,85,36,8.0
2016,10,13,Adyar,124.65,29.84,70.49,85,37,36.0
2016,11,13,Adyar,156.41,26.78,72.2,85,27,37.0
2016,12,13,Adyar,361.82,29.21,45.68,85,139,27.0
2017,1,13,Adyar,23.11,27.29,86.51,85,57,139.0
2017,2,13,Adyar,36.57,25.5,88.58,85,28,57.0
2017,3,13,Adyar,43.64,24.9,87.04,85,12,28.0
2017,4,13,Adyar,8.8,40.52,65.16,85,44,12.0
2017,5,13,Adyar,13.39,39.59,71.75,85,33,44.0
2017,6,13,Adyar,12.05,40.96,68.91,85,48,33.0
2017,7,13,Adyar,42.3,28.91,80.89,85,19,48.0
2017,8,13,Adyar,15.67,30.31,88.92,85,9,19.0
2017,9,13,Adyar,332.2,28.86,51.99,85,103,9.0
2017,10,13,Adyar,162.76,25.25,72.16,85,61,103.0
2017,11,13,Adyar,368.23,29.73,52.1,85,111,61.0
2017,12,13,Adyar,130.75,27.57,72.01,85,53,111.0
2018,1,13,Adyar,16.62,24.45,83.74,85,31,53.0
2018,2,13,Adyar,36.17,24.07,85.89,85,14,31.0
2018,3,13,Adyar,12.5,28.12,85.36,85,9,14.0
2018,4,13,Adyar,12.58,34.13,85.11,85,4,9.0
2018,5,13,Adyar,4.69,37.32,76.37,85,8,4.0
2018,6,13,Adyar,22.93,38.37,74.21,85,11,8.0
2018,7,13,Adyar,3.12,26.68,80.67,85,5,11.0
2018,8,13,Adyar,28.39,28.63,84.9,85,11,5.0
2018,9,13,Adyar,234.71,26.19,57.02,85,83,11.0
2018,10,13,Adyar,102.06,26.06,76.43,85,32,83.0
2018,11,13,Adyar,198.45,26.05,61.0,85,68,32.0
2018,12,13,Adyar,229.39,26.9,66.21,85,56,68.0
2019,1,13,Adyar,41.62,30.45,82.24,85,18,56.0
2019,2,13,Adyar,12.65,30.92,81.03,85,8,18.0
2019,3,13,Adyar,36.45,30.24,81.18,85,9,8.0
2019,4,13,Adyar,21.91,36.55,77.53,85,10,9.0
2019,5,13,Adyar,24.85,34.56,80.87,85,11,10.0
2019,6,13,Adyar,1.32,35.3,79.67,85,11,11.0
2019,7,13,Adyar,33.46,27.87,84.18,85,9,11.0
2019,8,13,Adyar,33.95,31.45,89.97,85,12,9.0
2019,9,13,Adyar,325.55,29.06,56.9,85,79,12.0
2019,10,13,Adyar,398.72,27.18,49.33,85,138,79.0
2019,11,13,Adyar,137.15,25.35,75.38,85,48,138.0
2019,12,13,Adyar,308.82,26.81,57.36,85,87,48.0
2020,1,13,Adyar,33.69,27.6,87.49,85,32,87.0
2020,2,13,Adyar,30.86,31.76,87.28,85,19,32.0
2020,3,13,Adyar,14.1,26.54,89.25,85,15,19.0
2020,4,13,Adyar,11.62,35.98,75.6,85,9,15.0
2020,5,13,Adyar,26.73,37.22,76.54,85,5,9.0
2020,6,13,Adyar,23.16,35.19,78.36,85,8,5.0
2020,7,13,Adyar,31.01,28.36,81.26,85,8,8.0
2020,8,13,Adyar,26.44,24.28,86.39,85,5,8.0
2020,9,13,Adyar,194.7,25.63,67.09,85,40,5.0
2020,10,13,Adyar,143.27,28.79,70.68,85,47,40.0
2020,11,13,Adyar,380.85,29.7,43.66,85,192,47.0
2020,12,13,Adyar,225.21,25.72,58.41,85,149,192.0
2021,1,13,Adyar,12.27,29.74,87.77,85,64,149.0
2021,2,13,Adyar,48.12,28.15,80.73,85,27,64.0
2021,3,13,Adyar,12.17,27.66,87.6,85,8,27.0
2021,4,13,Adyar,11.17,35.78,77.93,85,3,8.0
2021,5,13,Adyar,16.32,39.18,72.11,85,21,3.0
2021,6,13,Adyar,0.88,38.33,71.78,85,29,21.0
2021,7,13,Adyar,10.18,30.99,80.6,85,16,29.0
2021,8,13,Adyar,0.5,25.56,84.91,85,17,16.0
2021,9,13,Adyar,309.1,27.8,52.95,85,109,17.0
2021,10,13,Adyar,338.24,27.47,55.12,85,130,109.0
2021,11,13,Adyar,126.8,27.19,69.63,85,72,130.0
2021,12,13,Adyar,258.05,25.29,55.3,85,113,72.0
2022,1,13,Adyar,13.28,30.14,82.06,85,42,113.0
2022,2,13,Adyar,35.13,31.65,85.31,85,19,42.0
2022,3,13,Adyar,22.43,28.3,86.64,85,13,19.0
2022,4,13,Adyar,24.13,34.46,83.27,85,6,13.0
2022,5,13,Adyar,16.25,34.92,82.87,85,9,6.0
2022,6,13,Adyar,9.04,34.66,83.43,85,11,9.0
2022,7,13,Adyar,43.77,29.64,84.54,85,10,11.0
2022,8,13,Adyar,13.98,25.02,86.39,85,4,10.0
2022,9,13,Adyar,346.17,26.43,47.77,85,124,4.0
2022,10,13,Adyar,399.23,26.41,46.76,85,152,124.0
2022,11,13,Adyar,116.03,29.69,73.7,85,69,152.0
2022,12,13,Adyar,178.61,29.41,71.06,85,37,69.0
2023,1,13,Adyar,22.78,28.85,86.92,85,13,37.0
2023,2,13,Adyar,0.12,25.96,86.81,85,6,13.0
2023,3,13,Adyar,15.74,24.93,82.73,85,7,6.0
2023,4,13,Adyar,25.0,35.75,79.22,85,11,7.0
2023,5,13,Adyar,24.71,34.72,85.13,85,13,11.0
2023,6,13,Adyar,17.68,37.68,70.34,85,57,13.0
2023,7,13,Adyar,30.26,27.17,82.99,85,29,57.0
2023,8,13,Adyar,30.3,24.72,89.59,85,14,29.0
2023,9,13,Adyar,151.33,29.37,71.92,85,24,14.0
2023,10,13,Adyar,221.69,28.4,58.5,85,161,24.0
2023,11,13,Adyar,614.48,27.25,22.95,85,496,161.0
2023,12,13,Adyar,554.34,29.91,28.48,85,574,496.0
2024,1,13,Adyar,29.31,26.86,85.77,85,222,574.0
2024,2,13,Adyar,7.0,26.58,85.79,85,85,222.0
2024,3,13,Adyar,13.75,24.64,84.3,85,35,85.0
2024,4,13,Adyar,16.41,34.29,79.94,85,19,35.0
2024,5,13,Adyar,15.62,35.88,80.57,85,10,19.0
2024,6,13,Adyar,27.32,39.93,63.96,85,51,10.0
2024,7,13,Adyar,47.44,31.22,88.76,85,13,51.0
2024,8,13,Adyar,15.03,28.62,83.76,85,10,13.0
2024,9,13,Adyar,343.95,29.77,54.86,85,100,10.0
2024,10,13,Adyar,203.78,26.74,64.31,85,79,100.0
2024,11,13,Adyar,232.65,25.36,60.63,85,97,79.0
2024,12,13,Adyar,265.61,26.15,60.87,85,97,97.0
2015,1,14,Perungudi,35.66,30.09,75.61,75,26,121.0
2015,2,14,Perungudi,2.04,28.73,76.78,75,7,26.0
2015,3,14,Perungudi,4.86,28.92,79.9,75,6,7.0
2015,4,14,Perungudi,14.75,37.31,60.95,75,157,6.0
2015,5,14,Perungudi,13.45,36.05,65.66,75,170,157.0
2015,6,14,Perungudi,9.29,39.7,60.11,75,228,170.0
2015,7,14,Perungudi,12.01,24.61,71.29,75,110,228.0
2015,8,14,Perungudi,5.09,25.22,72.46,75,57,110.0
2015,9,14,Perungudi,213.08,27.31,51.71,75,244,57.0
2015,10,14,Perungudi,360.97,27.59,39.82,75,408,244.0
2015,11,14,Perungudi,507.23,28.12,23.37,75,631,408.0
2015,12,14,Perungudi,663.51,28.46,12.14,75,796,631.0
2016,1,14,Perungudi,30.39,28.1,72.31,75,310,796.0
2016,2,14,Perungudi,14.35,28.94,79.81,75,128,310.0
2016,3,14,Perungudi,46.04,28.93,77.97,75,51,128.0
2016,4,14,Perungudi,29.89,40.82,56.94,75,108,51.0
2016,5,14,Perungudi,8.09,34.4,71.81,75,73,108.0
2016,6,14,Perungudi,13.9,36.66,69.49,75,57,73.0
2016,7,14,Perungudi,1.18,29.14,76.07,75,23,57.0
2016,8,14,Perungudi,22.36,28.8,75.16,75,15,23.0
2016,9,14,Perungudi,330.79,25.06,41.08,75,141,15.0
2016,10,14,Perungudi,214.58,26.03,49.76,75,162,141.0
2016,11,14,Perungudi,328.3,25.18,44.63,75,181,162.0
2016,12,14,Perungudi,244.89,25.67,46.32,75,197,181.0
2017,1,14,Perungudi,25.63,30.45,74.59,75,72,197.0
2017,2,14,Perungudi,35.51,26.51,74.71,75,36,72.0
2017,3,14,Perungudi,12.09,24.1,74.69,75,13,36.0
2017,4,14,Perungudi,3.42,36.42,66.53,75,54,13.0
2017,5,14,Perungudi,17.47,36.6,67.02,75,64,54.0
2017,6,14,Perungudi,18.62,35.41,67.93,75,59,64.0
2017,7,14,Perungudi,20.38,27.26,70.66,75,38,59.0
2017,8,14,Perungudi,18.87,31.71,70.89,75,35,38.0
2017,9,14,Perungudi,179.67,25.09,54.97,75,100,35.0
2017,10,14,Perungudi,388.19,25.98,40.7,75,164,100.0
2017,11,14,Perungudi,242.9,27.49,47.76,75,175,164.0
2017,12,14,Perungudi,348.25,28.49,42.32,75,196,175.0
2018,1,14,Perungudi,33.57,29.06,71.99,75,88,196.0
2018,2,14,Perungudi,12.1,29.71,70.91,75,45,88.0
2018,3,14,Perungudi,41.43,30.31,73.08,75,23,45.0
2018,4,14,Perungudi,16.82,38.4,63.39,75,63,23.0
2018,5,14,Perungudi,9.41,35.69,65.42,75,69,63.0
2018,6,14,Perungudi,18.74,40.05,58.24,75,127,69.0
2018,7,14,Perungudi,3.55,25.69,72.29,75,61,127.0
2018,8,14,Perungudi,27.63,26.98,76.62,75,18,61.0
2018,9,14,Perungudi,282.5,26.41,43.49,75,130,18.0
2018,10,14,Perungudi,365.38,29.48,42.55,75,175,130.0
2018,11,14,Perungudi,352.27,26.11,38.58,75,232,175.0
2018,12,14,Perungudi,245.21,27.57,48.56,75,202,232.0
2019,1,14,Perungudi,46.52,24.76,74.5,75,79,202.0
2019,2,14,Perungudi,29.71,28.83,76.83,75,33,79.0
2019,3,14,Perungudi,0.64,28.32,78.51,75,22,33.0
